,mean_rewards,median_rewards,min_rewards,max_rewards,steps
381,-104.373741,-103.638466,-110.445779,-101.175732,186720
382,-104.373741,-103.638466,-110.445779,-101.175732,187200
383,-104.373741,-103.638466,-110.445779,-101.175732,187680
384,-103.94206220000001,-103.638466,-107.346021,-101.175732,188160
385,-103.94206220000001,-103.638466,-107.346021,-101.175732,188640
386,-103.94206220000001,-103.638466,-107.346021,-101.175732,189120
387,-103.94206220000001,-103.638466,-107.346021,-101.175732,189600
388,-104.05822880000001,-103.638466,-108.507687,-101.175732,190080
389,-104.05822880000001,-103.638466,-108.507687,-101.175732,190560
390,-104.05822880000001,-103.638466,-108.507687,-101.175732,191040
391,-104.05822880000001,-103.638466,-108.507687,-101.175732,191520
392,-104.36483410000001,-104.0546665,-108.507687,-101.175732,192000
393,-104.36483410000001,-104.0546665,-108.507687,-101.175732,192480
394,-104.36483410000001,-104.0546665,-108.507687,-101.175732,192960
395,-104.36483410000001,-104.0546665,-108.507687,-101.175732,193440
396,-105.5421086,-104.348305,-114.691032,-101.175732,193920
397,-105.5421086,-104.348305,-114.691032,-101.175732,194400
398,-105.5421086,-104.348305,-114.691032,-101.175732,194880
399,-105.5421086,-104.348305,-114.691032,-101.175732,195360
400,-106.4082351,-105.2495735,-114.691032,-102.440571,195840
401,-106.4082351,-105.2495735,-114.691032,-102.440571,196320
402,-106.4082351,-105.2495735,-114.691032,-102.440571,196800
403,-106.4082351,-105.2495735,-114.691032,-102.440571,197280
404,-107.38660890000001,-106.316261,-114.691032,-103.494053,197760
405,-107.38660890000001,-106.316261,-114.691032,-103.494053,198240
406,-107.38660890000001,-106.316261,-114.691032,-103.494053,198720
407,-107.38660890000001,-106.316261,-114.691032,-103.494053,199200
408,-108.38466290000001,-107.50560899999999,-114.691032,-103.494053,199680
409,-108.38466290000001,-107.50560899999999,-114.691032,-103.494053,200160
410,-108.38466290000001,-107.50560899999999,-114.691032,-103.494053,200640
411,-108.38466290000001,-107.50560899999999,-114.691032,-103.494053,201120
412,-109.32794630000001,-109.172342,-114.691032,-104.326454,201600
413,-109.32794630000001,-109.172342,-114.691032,-104.326454,202080
